[44,44,0,44,44,44,44,0,44,44,44,44,0,43,44,44,43,44,44,1,44,44,44,44,44,44,1,44,44,0,44,44,44,46,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,3]]
[44,44,1,44,44,44,46,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,46,1,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,46,1,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,46,2,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,46,1,44,44,44,44,44,44,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,46,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,46,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,1,44,44,44,44,0,44,44,44,46,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,46,1,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,46,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,46,1,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,46,2,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,46,1,44,44,44,44,44,44,0,44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[1,-3]]
[44,44,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,42,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,1,44,44,44,44,0,44,44,42,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,42,44,44,2,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,42,44,2,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,42,44,1,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,1,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,42,44,44,1,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,42,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,42,44,44,1,44,44,44,44,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,42,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,42,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,42,1,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,45,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,3]]
[44,44,0,44,44,44,44,0,44,45,44,45,1,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,45,44,44,45,2,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,45,44,44,45,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,45,44,45,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,45,44,45,1,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,45,44,44,45,1,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,1,44,44,44,44,0,44,45,44,45,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[45,45,1,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,45,44,44,45,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,45,44,44,45,1,44,44,44,44,44,44,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[45,45,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,1,44,45,44,45,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[44,44,0,44,44,44,44,0,44,45,44,45,2,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,44,44,42,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-1,-3]]
[45,43,1,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[45,43,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,44,44,44,44,0,44,44,45,44,44,43,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,1,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,45,44,44,43,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,1,44,44,44,44,0,44,45,44,43,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,45,44,43,1,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,44,44,44,1,44,44,45,44,44,43,1,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,45,44,44,43,1,44,44,44,44,44,44,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,45,44,43,2,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,44,44,44,0,44,44,44,44,0,44,44,44,44,44,44,0,44,44,45,44,44,43,2,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,1,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,0,44,45,44,43,1,44,44,44,44,1,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]
[44,44,1,44,45,44,43,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0,44,44,0,43,44,43,44,1,44,44,44,44,0,44,44,44,44,44,44,0,44,44,44,44,44,44,0]:[3[-2,0]]

